,Age,WorkClass,Fnlwgt,Education,Education_num,Marital_staus,Occupation,Relationship,Race,Capital_gain,Capital_loss,Hours_per_week,Native_country,Income_ >50K,Sex_ Male
29588,11,3,5264,15,9,4,12,3,4,0,0,23,38,0,0
29589,4,3,4581,15,9,4,11,3,4,0,0,39,38,0,0
29590,19,3,20039,11,8,4,6,1,4,0,0,39,38,0,1
29591,12,3,12216,10,15,0,9,1,4,0,0,59,38,1,0
29592,21,3,6038,9,12,2,3,0,4,0,0,39,38,1,1
29593,20,3,7050,9,12,2,3,0,4,0,0,49,38,1,1
29594,64,5,12018,3,1,6,11,2,4,0,0,44,25,0,1
29595,24,3,1369,15,9,0,3,1,4,0,0,39,38,0,0
29596,12,3,19741,9,12,4,11,3,4,0,0,39,38,0,0
29597,13,5,11560,7,11,0,0,1,4,0,0,39,38,0,0
29598,8,3,15446,11,8,4,0,1,4,0,0,39,38,0,1
29599,25,0,21462,11,8,4,0,4,4,0,0,39,38,0,0
29600,13,3,20199,11,8,0,13,3,2,0,0,39,38,0,1
29601,48,3,8572,11,8,2,7,0,4,0,0,19,38,0,1
29602,1,3,5805,11,8,4,7,3,4,0,0,34,38,0,1
29603,9,3,13997,1,6,4,6,4,4,86,0,47,38,0,1
29604,13,3,19110,15,9,4,10,3,4,0,0,47,38,0,1
29605,44,3,10341,7,11,2,3,0,4,0,0,41,38,0,1
29606,4,3,15771,11,8,4,6,1,4,0,0,44,38,0,1
29607,36,3,6348,11,8,2,6,0,4,0,0,47,38,0,1
29608,24,4,5083,14,14,2,3,5,4,0,76,54,38,1,0
29609,26,4,6347,15,9,2,3,0,4,108,0,44,38,1,1
29610,43,3,20600,5,3,5,8,4,2,0,0,14,38,0,0
29611,30,3,8848,0,5,2,2,0,4,0,0,39,38,0,1
29612,31,3,2344,15,9,0,0,1,2,0,0,39,38,0,1
29613,15,3,15533,9,12,4,9,4,4,0,0,39,38,0,0
29614,8,3,14393,12,13,4,7,1,4,0,0,34,1,0,0
29615,14,3,15835,9,12,4,9,4,4,0,0,39,38,0,1
29616,16,6,9798,12,13,4,9,1,4,0,0,29,38,0,1
29617,10,5,2176,11,8,2,4,0,4,0,0,49,38,0,1
29618,27,3,20732,11,8,0,0,4,4,0,0,39,38,1,0
29619,27,3,15391,15,9,2,9,0,4,91,0,44,38,1,1
29620,20,3,18699,15,9,2,6,0,4,0,0,39,38,0,1
29621,17,3,2824,11,8,0,5,1,2,0,0,39,38,0,1
29622,34,0,18008,15,9,2,9,0,4,0,0,39,38,1,1
29623,34,3,3523,12,13,0,10,4,4,0,0,39,38,0,1
29624,8,1,1301,9,12,2,9,0,4,0,0,59,38,0,1
29625,8,3,20165,9,12,4,7,1,2,0,0,23,22,0,0
29626,12,0,5248,9,12,1,9,0,4,0,0,49,38,1,1
29627,19,5,711,11,8,4,4,1,4,0,0,68,38,1,1
29628,38,3,19060,11,8,0,6,1,4,0,0,39,38,0,0
29629,22,3,21592,9,12,0,11,4,4,0,0,39,38,0,0
29630,14,3,574,0,5,0,5,1,4,0,0,39,38,0,1
29631,14,3,9804,14,14,2,12,0,1,0,0,39,18,0,1
29632,34,4,15051,8,10,4,0,3,4,0,0,39,38,0,0
29633,13,3,6930,8,10,4,0,2,1,36,0,39,39,0,1
29634,45,3,9907,11,8,4,0,1,4,0,0,31,38,0,0
29635,20,3,9543,9,12,2,11,0,4,118,0,59,38,1,1
29636,13,4,2678,9,12,2,11,0,4,94,0,49,38,1,1
29637,10,3,12080,9,12,0,3,1,4,0,0,51,38,0,1
29638,15,3,12190,9,12,2,3,0,4,91,0,44,38,1,1
29639,6,3,18331,15,9,4,0,3,4,0,0,29,38,0,1
29640,18,5,11472,6,4,2,2,0,4,0,0,49,38,0,1
29641,29,3,8401,7,11,4,9,4,4,0,0,35,38,0,0
29642,28,4,13135,9,12,0,3,4,4,0,0,49,38,1,1
29643,10,3,10932,11,8,2,5,0,4,0,0,39,38,0,1
29644,29,3,7677,11,8,2,11,0,4,0,0,39,38,1,1
29645,5,3,11742,1,6,2,0,5,4,0,0,19,38,0,0
29646,20,6,9793,15,9,0,9,4,4,0,0,29,38,0,0
29647,25,3,16242,15,9,2,3,0,4,0,0,39,32,0,1
29648,28,3,4924,11,8,0,6,4,4,0,0,39,38,0,0
29649,16,6,20917,8,10,2,9,0,4,0,0,39,38,0,1
29650,29,3,12481,8,10,3,6,4,4,0,0,39,38,0,1
29651,7,3,5520,11,8,4,13,3,4,0,0,49,38,0,1
29652,39,3,6586,11,8,5,2,1,4,0,0,39,38,0,0
29653,17,3,11130,15,9,4,9,1,4,0,0,11,38,1,0
29654,33,3,4638,11,8,2,6,0,4,0,0,39,38,1,1
29655,31,4,844,9,12,2,3,0,4,0,0,49,38,1,1
29656,28,3,1325,1,6,2,7,5,4,0,0,35,38,0,0
29657,38,3,11054,8,10,2,13,0,4,79,0,49,38,1,1
29658,24,6,19490,15,9,0,0,1,4,0,0,39,38,0,0
29659,49,3,15338,15,9,2,3,0,4,0,0,23,38,0,1
29660,12,0,4376,15,9,4,9,1,4,0,15,39,38,0,0
29661,20,3,10296,15,9,2,12,5,4,77,0,39,38,0,0
29662,46,3,16566,14,14,2,7,0,4,0,0,39,38,0,1
29663,44,3,3069,7,11,2,11,0,4,108,0,39,38,1,1
29664,47,3,2227,9,12,0,3,4,4,115,0,49,38,1,1
29665,18,3,6885,11,8,2,5,0,4,0,0,34,38,0,1
29666,5,3,17497,15,9,4,0,3,4,0,0,39,38,0,0
29667,41,3,20715,5,3,2,6,0,4,45,0,49,25,0,1
29668,41,3,511,15,9,2,11,0,4,0,0,44,38,1,1
29669,7,3,13134,11,8,4,5,3,4,0,0,47,38,0,0
29670,17,3,3910,15,9,0,9,4,4,0,0,5,38,0,0
29671,16,1,8739,12,13,4,9,1,4,0,0,49,38,0,0
29672,16,5,2811,11,8,2,13,0,4,0,0,59,38,0,1
29673,0,3,1396,1,6,4,7,3,4,0,0,14,38,0,0
29674,10,3,4508,9,12,2,11,2,4,0,0,39,38,1,1
29675,3,4,4233,15,9,4,0,3,4,0,0,19,38,0,0
29676,35,3,5351,9,12,0,9,4,4,0,39,39,38,1,0
29677,13,3,13622,5,3,0,13,1,4,0,0,39,38,0,1
29678,5,3,18681,9,12,4,9,1,4,0,0,39,38,0,1
29679,3,3,11730,7,11,4,7,1,4,0,0,39,38,0,0
29680,47,1,12655,4,2,0,7,1,4,0,0,44,38,0,0
29681,32,3,11326,12,13,2,3,0,4,108,0,49,38,1,1
29682,21,3,14116,9,12,0,7,1,2,0,0,59,38,0,0
29683,29,0,14351,11,8,2,0,0,2,0,0,76,38,1,1
29684,0,3,6738,0,5,4,7,3,4,0,0,19,38,0,1
29685,28,3,15276,3,1,2,6,0,4,0,0,39,25,0,1
29686,10,3,13451,9,12,4,3,3,4,0,0,39,38,0,0
29687,28,4,10346,8,10,0,11,4,4,0,0,29,38,0,0
29688,9,4,11365,11,8,0,3,1,4,0,0,75,38,1,1
29689,6,3,11474,7,11,4,0,3,4,0,49,19,38,0,0
29690,27,1,1921,9,12,0,9,4,4,0,0,44,38,0,1
29691,19,3,18903,9,12,0,3,1,4,0,38,39,38,0,1
29692,18,3,13335,6,4,4,3,1,4,0,0,39,38,0,0
29693,7,3,7901,11,8,2,7,5,4,0,0,39,38,0,0
29694,39,3,2617,9,12,3,9,4,4,0,0,39,38,0,0
29695,30,3,21528,12,13,0,12,1,4,0,0,39,38,0,1
29696,15,3,388,9,12,2,5,0,4,0,0,49,38,1,1
29697,12,3,5052,9,12,4,3,3,4,53,0,9,38,0,0
29698,38,3,14866,7,11,3,7,1,4,0,0,4,38,0,0
29699,18,4,2192,9,12,2,3,0,4,0,0,49,38,1,1
29700,20,3,707,11,8,2,2,0,4,0,0,67,38,0,1
29701,19,5,733,8,10,2,4,0,4,64,0,72,38,0,1
29702,16,3,7094,11,8,2,11,5,4,0,0,44,38,0,0
29703,17,3,12644,11,8,0,13,1,4,0,0,49,38,0,1
29704,7,3,14715,15,9,4,5,3,4,0,0,39,38,0,1
29705,8,3,15136,11,8,4,0,1,4,0,0,39,38,0,0
29706,14,4,5001,11,8,4,2,1,4,0,0,44,38,0,1
29707,21,3,55,8,10,2,2,0,4,0,0,39,38,0,1
29708,13,3,874,9,12,2,11,0,4,0,0,39,25,1,1
29709,18,3,18874,11,8,2,2,0,4,0,0,31,38,0,1
29710,50,3,12902,9,12,0,7,1,4,0,0,59,38,0,0
29711,17,3,1467,9,12,2,9,5,4,0,0,39,38,0,0
29712,29,3,3977,11,8,2,0,5,4,0,0,39,38,0,0
29713,2,1,15891,15,9,4,11,3,4,0,0,15,38,0,0
29714,9,3,3304,7,11,4,7,3,2,0,0,14,38,0,0
29715,11,3,18705,15,9,4,9,1,2,0,0,39,38,0,1
29716,30,3,4379,15,9,2,2,0,4,0,0,39,38,0,1
29717,32,1,14098,12,13,2,0,0,4,0,0,39,21,1,1
29718,16,5,9526,14,14,2,9,0,4,0,46,39,38,1,1
29719,27,3,13682,9,12,2,9,0,4,0,0,39,38,1,1
29720,13,3,12237,11,8,4,8,3,4,0,0,39,12,0,0
29721,1,3,7916,15,9,4,7,3,1,0,0,15,38,0,1
29722,43,5,11384,11,8,2,13,0,4,50,0,59,38,1,1
29723,27,3,4731,12,13,4,3,1,4,105,0,55,38,1,1
29724,64,3,3221,14,14,2,7,0,4,0,0,23,38,1,1
29725,26,6,16395,15,9,4,7,1,4,0,0,39,38,0,0
29726,18,3,1156,2,7,4,4,1,4,0,0,19,38,0,1
29727,41,5,15343,11,8,2,4,0,4,0,0,69,38,0,1
29728,15,3,2754,9,12,2,9,0,1,0,0,39,18,0,1
29729,23,3,5148,11,8,2,13,0,4,0,0,34,38,0,1
29730,15,3,2113,11,8,4,7,3,2,0,0,39,38,0,0
29731,4,3,6466,15,9,4,0,3,4,0,34,34,38,0,0
29732,27,3,20127,11,8,2,7,0,4,0,0,24,25,0,1
29733,16,3,1953,9,12,2,0,0,4,0,47,44,38,1,1
29734,8,3,2339,15,9,4,11,3,4,0,0,39,38,0,0
29735,25,3,604,11,8,0,6,1,4,0,0,39,38,0,1
29736,10,3,10148,11,8,4,13,3,4,0,0,39,38,0,1
29737,45,3,7310,0,5,2,7,0,4,0,0,39,38,0,1
29738,14,5,13580,11,8,4,11,1,2,0,0,39,38,0,1
29739,16,6,7801,9,12,4,9,2,2,0,0,39,38,0,0
29740,33,5,5952,15,9,2,2,0,4,0,0,54,38,0,1
29741,33,3,54,12,13,2,9,0,4,94,0,49,38,1,1
29742,29,3,17119,8,10,2,9,0,4,0,0,59,38,0,1
29743,5,3,979,7,11,4,7,4,4,0,0,34,38,0,0
29744,49,6,8767,14,14,2,3,0,2,111,0,54,38,1,1
29745,35,3,12259,11,8,4,7,4,4,0,0,44,38,0,0
29746,40,5,5490,3,1,6,2,2,4,0,25,44,3,0,0
29747,24,5,1249,8,10,0,4,1,4,0,0,39,38,0,1
29748,25,3,5562,11,8,2,6,0,4,0,22,41,38,0,1
29749,2,3,19211,2,7,4,7,2,4,0,0,29,38,0,0
29750,28,1,9631,9,12,0,3,4,2,0,0,59,38,0,0
29751,34,5,560,2,7,2,7,0,4,0,0,93,38,0,1
29752,52,3,5356,7,11,0,7,4,4,0,0,0,38,0,0
29753,28,5,5877,9,12,2,9,0,4,0,0,29,38,0,1
29754,31,3,18776,15,9,0,0,1,4,0,0,49,38,0,0
29755,43,0,5572,15,9,2,0,0,4,91,0,39,38,1,1
29756,25,3,6662,11,8,4,11,3,4,0,0,39,38,0,0
29757,2,6,6667,15,9,4,0,3,4,0,0,9,38,0,0
29758,22,5,12088,11,8,2,11,0,4,0,0,68,38,0,1
29759,29,3,10266,11,8,2,6,0,4,0,0,49,38,1,1
29760,41,1,13879,11,8,2,10,0,4,64,0,39,38,0,1
29761,19,3,424,15,9,0,9,4,4,0,0,44,38,0,0
29762,4,3,5480,11,8,4,2,4,4,0,0,34,38,0,1
29763,24,3,12623,14,14,2,3,0,4,0,0,39,38,1,1
29764,0,3,7875,1,6,4,7,3,4,0,0,19,38,0,0
29765,12,3,10630,11,8,2,6,0,4,0,0,39,38,0,1
29766,35,3,15181,15,9,0,0,1,4,0,0,59,38,0,0
29767,16,3,14802,7,11,2,11,0,4,0,0,39,25,0,1
29768,21,3,15687,12,13,4,3,4,2,0,0,34,38,0,0
29769,25,3,8080,9,12,2,11,0,4,0,0,39,38,1,1
29770,7,6,15142,7,11,2,0,0,4,0,0,29,38,0,1
29771,42,3,8419,15,9,2,3,0,4,0,0,59,38,1,1
29772,19,3,19607,9,12,2,11,0,4,0,76,44,38,1,1
29773,37,3,14105,15,9,2,12,0,4,94,0,39,38,1,1
29774,22,3,10213,9,12,2,11,0,4,108,0,49,38,1,1
29775,25,5,15549,11,8,2,13,0,4,0,0,90,38,0,1
29776,37,5,8261,9,12,2,2,0,4,0,0,49,38,0,1
29777,9,3,6375,7,11,3,2,2,1,0,0,39,38,0,0
29778,33,3,9977,11,8,2,5,0,4,0,0,39,38,1,1
29779,25,3,965,8,10,2,7,0,4,0,0,44,38,0,1
29780,31,0,9094,9,12,2,0,5,4,94,0,39,38,1,0
29781,14,3,14481,9,12,6,7,1,4,0,0,29,38,0,0
29782,39,3,10469,11,8,4,9,1,4,0,0,44,38,0,0
29783,11,1,13905,7,11,2,0,5,4,0,0,39,38,1,0
29784,17,3,8337,11,8,2,0,0,4,0,0,44,38,1,1
29785,11,3,14911,11,8,4,13,1,4,0,0,39,38,0,0
29786,24,3,9340,9,12,2,2,0,1,0,0,39,38,1,1
29787,27,3,11268,15,9,2,13,0,4,0,46,59,38,1,1
29788,17,3,945,7,11,2,2,0,4,0,0,64,38,0,1
29789,9,3,8286,12,13,4,9,1,4,0,0,54,38,1,1
29790,20,3,11503,9,12,4,3,1,4,0,86,39,38,1,1
29791,47,3,7465,15,9,2,7,0,4,54,0,14,38,0,1
29792,8,3,10795,8,10,0,0,4,4,0,0,39,38,0,0
29793,31,5,12779,15,9,2,2,0,4,0,0,39,38,0,1
29794,30,3,19903,15,9,0,0,1,4,0,0,39,38,0,0
29795,0,3,2720,1,6,4,7,2,4,0,0,19,38,0,0
29796,27,3,13929,4,2,2,6,0,4,0,0,39,25,0,1
29797,29,1,19592,15,9,0,13,1,4,0,0,39,38,0,0
29798,15,3,5551,9,12,0,7,1,4,0,0,49,38,0,1
29799,25,0,6070,15,9,2,13,0,2,0,0,39,38,0,1
29800,16,5,15367,9,12,0,11,1,4,0,0,49,38,1,1
29801,44,3,7117,11,8,0,7,1,2,0,0,39,38,0,0
29802,30,3,19929,9,12,2,2,0,4,0,0,39,38,0,1
29803,18,3,4642,9,12,4,11,1,4,97,0,44,38,1,0
29804,45,3,7601,0,5,2,2,0,2,0,0,39,38,0,1
29805,45,5,2579,9,12,2,3,0,4,0,0,39,38,0,1
29806,21,3,3896,14,14,2,9,0,4,118,0,59,38,1,1
29807,2,3,294,15,9,4,7,3,4,0,0,39,38,0,0
29808,16,3,15138,9,12,2,9,0,4,0,0,39,38,0,1
29809,22,1,5543,9,12,2,9,5,4,0,0,41,38,0,0
29810,0,3,13400,1,6,4,5,3,4,0,0,9,38,0,1
29811,41,3,10934,15,9,2,3,0,4,0,0,39,38,0,1
29812,18,4,11283,9,12,5,9,1,4,0,0,49,38,0,0
29813,17,1,8185,11,8,2,10,0,4,66,0,49,38,0,1
29814,38,3,12079,5,3,0,7,4,4,0,0,39,38,0,0
29815,15,3,1447,15,9,2,2,0,4,0,0,39,38,0,1
29816,2,4,9449,11,8,4,11,3,4,0,0,39,38,0,1
29817,24,3,4491,11,8,2,6,0,4,0,0,39,38,0,1
29818,7,3,12371,11,8,0,7,4,4,0,0,39,38,0,0
29819,35,3,15902,11,8,2,7,0,4,0,0,34,38,0,1
29820,31,1,6185,9,12,2,9,0,4,0,0,39,38,0,1
29821,15,3,1189,15,9,0,9,1,4,0,0,29,38,0,0
29822,30,1,11800,11,8,0,0,4,4,0,0,34,38,0,0
29823,21,3,11401,14,14,2,11,5,4,0,0,39,38,0,0
29824,1,3,14043,11,8,4,5,3,2,0,0,39,38,0,1
29825,8,3,15061,11,8,2,2,0,4,0,0,39,38,0,1
29826,19,3,3265,9,12,2,9,5,4,0,0,31,38,1,0
29827,23,3,9984,8,10,0,9,1,4,0,0,19,38,0,0
29828,39,5,1685,1,6,2,2,0,4,0,0,19,38,0,1
29829,33,3,1337,8,10,0,9,4,4,0,0,39,38,1,0
29830,38,3,2046,11,8,2,0,0,4,85,0,49,38,1,1
29831,15,1,4916,11,8,2,10,0,4,0,0,39,38,0,1
29832,24,3,9785,8,10,2,2,0,4,0,0,42,38,1,1
29833,11,3,8600,15,9,4,0,1,4,0,0,51,38,0,0
29834,36,3,2444,15,9,2,3,0,4,0,0,54,38,0,1
29835,9,3,10751,8,10,2,7,5,4,0,0,39,38,0,0
29836,43,1,1458,9,12,5,9,4,4,80,0,54,38,0,0
29837,4,3,20827,15,9,4,7,3,4,0,0,19,38,0,1
29838,12,3,4484,11,8,2,13,0,4,0,0,39,38,0,1
29839,56,3,7566,15,9,2,9,0,4,0,61,49,38,1,1
29840,26,4,669,9,12,2,11,0,4,0,0,44,38,1,1
29841,28,3,4019,15,9,2,11,0,4,0,0,44,38,0,1
29842,18,3,20203,6,4,2,7,5,4,0,0,34,38,0,0
29843,19,3,13993,11,8,0,9,3,4,0,0,39,38,1,0
29844,8,3,4805,11,8,4,11,2,4,0,0,49,38,0,0
29845,21,3,16319,15,9,2,5,0,2,0,0,39,38,0,1
29846,13,1,5457,15,9,0,0,4,4,0,0,39,38,0,0
29847,32,3,12256,15,9,2,3,0,4,91,0,39,38,1,1
29848,24,1,9890,11,8,2,2,0,4,0,0,39,38,0,1
29849,10,3,11681,15,9,2,3,0,4,0,0,39,38,0,1
29850,47,3,9100,15,9,2,3,0,4,0,0,19,38,0,1
29851,24,5,7193,11,8,2,13,0,4,0,0,44,38,0,1
29852,20,3,2502,9,12,2,3,0,4,0,46,46,38,1,1
29853,34,3,15755,4,2,5,6,4,4,0,0,39,25,0,0
29854,18,3,18738,15,9,0,9,4,4,93,0,39,38,0,0
29855,44,1,16114,3,1,2,7,0,4,0,0,39,25,0,1
29856,35,3,3266,5,3,0,8,3,2,0,0,15,38,0,0
29857,23,3,13231,7,11,2,11,0,4,0,0,59,38,1,1
29858,3,3,7671,11,8,4,5,3,4,0,0,39,38,0,1
29859,35,1,18169,12,13,2,9,0,4,0,0,39,38,0,1
29860,33,3,8108,15,9,2,12,0,4,0,0,39,38,1,1
29861,32,3,9107,9,12,0,3,4,4,0,0,39,38,1,0
29862,19,6,3651,9,12,4,9,4,2,0,0,39,38,0,0
29863,16,3,19639,12,13,4,3,4,4,0,0,39,38,0,1
29864,23,3,5407,11,8,2,9,0,0,0,0,49,38,0,1
29865,28,3,16949,9,12,2,3,0,4,0,0,49,38,1,1
29866,5,3,2439,15,9,4,2,3,4,0,0,34,38,0,0
29867,30,3,8387,12,13,2,9,5,4,0,0,1,38,1,0
29868,7,3,15035,11,8,4,11,1,4,0,0,29,38,0,1
29869,2,3,5724,15,9,4,11,1,4,0,0,29,38,0,0
29870,23,3,7843,11,8,0,2,1,4,0,0,39,38,0,0
29871,23,3,19953,15,9,4,12,1,4,0,0,49,38,1,0
29872,37,3,882,11,8,2,11,0,4,108,0,49,38,1,1
29873,26,5,5272,14,14,2,9,0,3,0,0,34,38,1,1
29874,46,1,13983,9,12,2,13,0,4,0,0,39,4,0,1
29875,1,3,1294,1,6,4,7,3,4,0,0,19,38,0,0
29876,2,3,18607,3,1,4,6,2,4,0,0,39,25,0,1
29877,32,5,1446,11,8,2,3,0,4,0,0,44,38,0,1
29878,10,3,5214,12,13,2,3,0,4,0,0,44,38,1,1
29879,32,1,9516,12,13,0,3,1,4,0,0,39,38,0,0
29880,43,3,7210,11,8,2,2,0,4,0,0,49,38,0,1
29881,54,3,10634,11,8,2,7,0,4,0,0,39,38,0,1
29882,17,3,17776,11,8,2,13,0,4,0,0,39,38,0,1
29883,12,3,15239,9,12,2,9,5,4,0,0,45,38,1,0
29884,13,3,10230,15,9,2,11,0,4,0,0,43,38,0,1
29885,29,3,19307,11,8,4,5,3,4,0,0,16,38,0,1
29886,15,5,20310,8,10,2,2,0,4,0,0,39,38,0,1
29887,8,3,10580,11,8,4,2,1,4,0,0,72,38,0,1
29888,8,3,7129,12,13,4,9,4,4,0,0,44,38,0,1
29889,5,3,14937,15,9,1,7,5,4,0,0,39,38,1,0
29890,15,3,19127,15,9,2,13,0,4,0,0,49,38,0,1
29891,23,3,16051,10,15,2,9,5,4,0,0,29,38,1,0
29892,34,3,21574,12,13,4,9,1,4,115,0,39,38,1,1
29893,3,3,8184,11,8,4,2,3,4,0,0,29,38,0,1
29894,17,3,2826,11,8,0,3,1,4,0,0,47,38,0,0
29895,23,3,15408,15,9,4,3,1,4,0,0,49,38,0,1
29896,17,6,4137,8,10,4,0,4,4,0,0,39,38,0,0
29897,2,3,12680,0,5,4,5,3,4,0,0,24,38,0,1
29898,36,3,7947,0,5,2,2,0,2,0,0,39,38,0,1
29899,25,0,21150,15,9,2,0,0,4,0,0,39,38,1,1
29900,21,3,3310,12,13,2,3,0,4,0,0,64,38,1,1
29901,24,3,12439,11,8,2,2,0,4,0,0,59,38,1,1
29902,47,3,16966,14,14,2,7,0,4,0,0,15,38,0,1
29903,13,6,4851,15,9,4,9,1,4,0,0,39,38,0,1
29904,3,3,2237,1,6,2,4,3,4,0,0,39,25,0,1
29905,2,3,17989,11,8,4,7,3,4,0,0,29,38,0,0
29906,3,3,20498,11,8,4,11,2,4,0,0,59,38,0,1
29907,18,3,21221,9,12,2,3,0,4,0,0,44,38,0,1
29908,16,5,14274,11,8,2,2,0,4,0,0,39,38,0,1
29909,26,5,3987,15,9,2,3,0,4,0,47,14,38,1,1
29910,21,0,2194,15,9,0,3,4,4,0,0,37,38,0,0
29911,33,5,8240,15,9,2,3,5,4,0,0,29,38,0,0
29912,6,3,12833,11,8,0,7,3,4,0,0,9,38,0,0
29913,13,1,8900,15,9,4,0,3,4,0,0,9,38,0,0
29914,16,3,21435,9,12,5,3,4,2,0,0,39,38,0,0
29915,31,3,15186,11,8,0,6,1,4,0,0,39,38,0,1
29916,26,3,3606,9,12,0,9,4,4,0,0,23,27,0,0
29917,16,3,21452,15,9,4,12,1,2,0,0,39,29,0,1
29918,33,1,15297,12,13,2,3,0,2,0,0,44,38,1,1
29919,6,3,20333,15,9,2,0,0,4,0,0,39,38,1,1
29920,19,1,4187,15,9,0,5,1,4,0,0,49,38,0,1
29921,33,6,1755,11,8,0,0,4,4,0,0,45,38,0,0
29922,9,3,17361,11,8,2,11,5,4,0,0,19,38,0,0
29923,38,1,10077,12,13,2,9,5,4,0,70,39,38,0,0
29924,20,3,5085,11,8,2,4,0,4,0,0,39,38,0,1
29925,26,3,18960,11,8,2,6,0,4,0,0,39,38,0,1
29926,21,5,16714,15,9,2,13,0,4,0,0,39,38,0,1
29927,25,3,14622,5,3,2,5,0,4,0,0,29,25,0,1
29928,30,5,19847,10,15,2,13,0,4,0,53,44,38,0,1
29929,27,3,4458,9,12,2,3,0,1,0,0,39,38,0,1
29930,11,5,508,11,8,2,2,0,4,0,0,39,38,0,1
29931,34,3,19094,15,9,6,0,1,4,0,0,39,38,0,0
29932,34,3,7629,11,8,2,2,0,4,0,0,39,38,0,1
29933,32,3,5711,9,12,2,3,0,4,0,0,39,38,0,1
29934,45,3,15897,10,15,2,9,0,4,108,0,49,38,1,1
29935,14,3,2934,15,9,4,0,4,4,0,0,39,38,0,0
29936,12,3,8307,1,6,2,5,5,1,42,0,13,29,0,0
29937,6,3,1908,15,9,4,4,1,4,0,0,29,38,0,1
29938,23,6,9974,15,9,0,11,1,4,0,0,39,38,0,0
29939,49,4,4086,5,3,2,3,0,4,0,0,49,38,0,1
29940,0,3,3798,1,6,4,7,1,4,0,0,19,38,0,0
29941,20,3,13504,15,9,2,2,0,4,0,0,39,38,1,1
29942,52,3,19964,14,14,2,9,0,4,0,0,2,38,0,1
29943,6,3,14044,9,12,4,0,1,4,0,0,39,38,0,0
29944,21,0,13406,11,8,2,3,0,4,0,0,41,38,1,1
29945,20,0,8590,11,8,2,2,0,4,0,0,39,38,0,1
29946,21,3,2159,15,9,0,11,1,4,0,0,39,38,0,0
29947,21,3,20948,6,4,2,4,0,4,0,0,53,25,0,1
29948,20,6,2532,9,12,4,9,1,4,0,0,39,38,0,0
29949,20,4,3732,11,8,2,3,0,4,0,0,49,38,1,1
29950,6,3,20397,6,4,4,4,4,4,0,0,68,38,0,1
29951,0,3,4928,0,5,4,7,3,4,0,0,14,38,0,0
29952,31,3,19182,9,12,2,9,0,4,0,0,34,38,0,1
29953,0,3,1000,1,6,4,0,3,4,0,0,22,38,0,0
29954,38,3,20094,12,13,2,3,0,4,0,50,59,38,1,1
29955,18,3,99,15,9,2,3,0,4,0,0,39,38,1,1
29956,51,3,4580,15,9,2,7,5,4,0,0,11,38,1,0
29957,18,5,15773,9,12,2,2,0,4,0,0,44,38,0,1
29958,36,3,18624,9,12,2,3,0,4,0,0,59,38,1,1
29959,26,3,2337,11,8,2,6,0,4,0,0,47,38,0,1
29960,19,3,9672,12,13,4,9,3,4,0,0,39,38,0,1
29961,7,3,17337,11,8,5,7,4,2,0,0,39,38,0,0
29962,28,3,1222,15,9,2,13,0,4,0,0,47,38,0,1
29963,17,3,12721,15,9,2,0,5,4,0,56,39,38,0,0
29964,39,3,15363,11,8,4,0,1,4,0,0,37,38,0,0
29965,19,3,9480,11,8,2,2,0,4,0,0,44,38,1,1
29966,5,3,18999,15,9,4,9,3,4,0,0,49,38,0,1
29967,2,3,19737,6,4,4,7,2,4,0,33,34,7,0,1
29968,16,3,7125,11,8,4,7,3,2,0,0,35,38,0,1
29969,31,3,13463,11,8,4,7,1,4,0,0,31,3,0,0
29970,3,3,6854,15,9,4,7,3,4,0,0,29,38,0,0
29971,47,4,8629,7,11,2,11,0,4,0,46,49,38,1,1
29972,30,3,18028,1,6,2,2,0,4,0,0,39,5,0,1
29973,3,3,954,15,9,4,7,1,4,0,0,24,38,0,0
29974,27,0,18490,9,12,0,3,1,2,0,0,39,38,0,0
29975,28,5,7694,9,12,2,4,0,4,0,0,74,38,0,1
29976,28,1,20198,11,8,2,13,5,4,79,0,39,38,1,0
29977,28,1,2057,12,13,2,9,0,4,0,0,36,38,1,1
29978,10,6,17940,9,12,4,9,1,2,0,0,39,38,0,1
29979,24,3,1298,11,8,2,2,0,4,0,0,69,38,1,1
29980,3,3,13031,11,8,4,4,1,4,0,0,54,38,0,1
29981,37,4,14637,9,12,2,3,0,4,94,0,39,38,1,1
29982,0,3,6498,0,5,4,7,3,4,0,25,9,38,0,0
29983,33,3,8169,11,8,2,9,0,4,0,0,39,38,1,1
29984,14,6,12048,12,13,4,12,1,4,0,0,39,38,0,1
29985,32,5,5872,11,8,4,2,1,4,0,0,29,38,0,1
29986,27,3,21128,12,13,2,0,0,4,0,0,39,38,0,1
29987,32,3,8800,11,8,0,2,1,4,0,0,49,38,0,1
29988,11,1,20845,9,12,4,9,1,4,0,0,51,38,0,1
29989,26,1,5493,15,9,2,12,0,4,68,0,93,38,1,1
29990,16,3,488,7,11,0,6,4,0,0,0,39,38,0,0
29991,18,3,13133,15,9,0,6,4,2,0,0,54,38,0,0
29992,0,3,10265,1,6,4,11,3,4,0,0,19,38,0,0
29993,8,3,11211,11,8,2,5,0,4,0,0,39,38,0,1
29994,24,3,11445,11,8,0,2,4,4,0,0,39,38,0,0
29995,13,3,1795,12,13,4,12,4,4,0,0,44,26,0,1
29996,31,3,5547,8,10,2,7,0,1,0,0,55,29,1,1
