Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Target
31/7/2007,11:45:00,0.098,0.0,232.81,0.4,0.0
3/9/2007,11:55:00,0.132,0.0,238.91,0.6,0.0
25/10/2009,07:17:00,1.04,0.356,239.12,4.6,11.0
4/4/2010,03:55:00,0.302,0.104,243.95,1.2,2.0
15/7/2008,20:33:00,0.42,0.26,241.47,2.0,1.0
13/6/2007,19:07:00,0.876,0.142,236.67,3.8,0.0
27/11/2007,02:11:00,0.404,0.214,247.05,1.8,0.0
7/5/2010,04:55:00,1.274,0.076,236.84,5.4,18.0
18/1/2007,09:02:00,1.378,0.154,239.35,5.8,17.0
7/8/2008,15:21:00,0.172,0.146,238.7,0.8,1.0
2/5/2010,19:29:00,4.55,0.298,234.09,19.8,59.0
7/10/2008,13:38:00,0.5,0.078,237.66,2.2,3.0
13/7/2009,11:07:00,0.23,0.132,241.03,1.0,0.0
17/11/2009,21:45:00,2.522,0.056,240.19,10.4,19.0
8/1/2007,14:23:00,1.988,0.246,240.59,8.4,18.0
5/7/2009,19:31:00,3.946,0.452,239.57,16.4,57.0
22/2/2007,14:23:00,0.422,0.074,240.11,1.8,0.0
8/12/2009,02:05:00,0.37,0.146,243.03,1.6,1.0
21/5/2009,14:42:00,1.544,0.222,241.83,6.4,21.0
20/1/2007,15:05:00,1.514,0.158,243.34,6.2,19.0
20/5/2009,19:32:00,0.516,0.116,240.72,2.2,1.0
7/7/2009,13:03:00,0.154,0.0,241.62,0.6,1.0
26/4/2009,13:43:00,0.538,0.264,242.27,2.4,2.0
20/8/2008,01:14:00,0.082,0.0,241.73,0.2,0.0
11/12/2008,13:10:00,0.324,0.104,246.04,1.4,0.0
9/3/2009,22:05:00,0.946,0.128,239.45,4.0,1.0
13/8/2010,14:20:00,0.968,0.354,238.99,4.4,12.0
12/7/2009,17:09:00,0.498,0.228,243.65,2.2,2.0
14/5/2007,10:42:00,0.374,0.292,234.36,2.0,1.0
8/6/2010,03:48:00,0.252,0.094,243.65,1.2,1.0
4/1/2007,20:41:00,1.118,0.258,236.17,4.8,1.0
10/6/2007,15:56:00,0.674,0.05,242.15,2.8,1.0
18/2/2008,08:06:00,1.308,0.0,241.61,5.4,18.0
26/3/2008,14:38:00,0.32,0.092,245.29,1.4,0.0
4/10/2010,21:17:00,1.37,0.142,241.79,5.6,1.0
10/7/2008,21:30:00,0.768,0.352,240.98,3.6,2.0
31/5/2007,01:24:00,0.3,0.062,234.48,1.2,0.0
5/8/2008,15:37:00,0.258,0.268,239.57,1.4,2.0
9/1/2010,06:59:00,1.546,0.074,245.38,6.2,19.0
6/2/2009,04:09:00,1.5,0.08,246.69,6.0,20.0
19/1/2008,07:00:00,1.394,0.088,240.31,5.8,18.0
14/2/2007,13:31:00,2.32,0.0,241.7,9.6,18.0
18/11/2008,00:01:00,0.382,0.092,245.1,1.6,0.0
18/5/2010,07:37:00,2.348,0.24,237.43,9.8,28.0
25/10/2009,02:12:00,1.462,0.072,243.38,6.0,20.0
27/1/2009,06:16:00,0.3,0.0,245.26,1.4,0.0
31/7/2008,00:53:00,0.22,0.0,241.08,1.2,0.0
12/11/2010,12:37:00,2.752,0.362,236.78,12.0,17.0
4/3/2009,23:18:00,2.676,0.076,243.31,11.0,39.0
5/2/2007,10:57:00,1.35,0.084,235.75,5.6,18.0
9/5/2009,09:48:00,1.522,0.116,244.08,6.2,19.0
30/9/2007,21:46:00,1.61,0.1,238.7,6.8,17.0
13/6/2008,15:30:00,0.546,0.452,240.62,3.0,2.0
11/8/2007,23:26:00,0.346,0.114,235.92,1.6,0.0
9/5/2007,06:18:00,0.198,0.094,236.18,0.8,1.0
22/3/2010,01:59:00,0.262,0.0,242.99,1.0,0.0
14/3/2010,13:04:00,1.73,0.22,241.0,7.2,18.0
17/6/2008,15:51:00,1.446,0.198,237.18,6.0,19.0
20/7/2009,13:57:00,1.264,0.0,240.41,5.2,19.0
16/3/2008,02:55:00,0.24,0.0,246.98,1.0,0.0
29/2/2008,12:25:00,2.674,0.156,235.88,11.4,37.0
25/4/2007,09:51:00,1.446,0.156,232.07,6.2,17.0
30/9/2009,08:12:00,1.226,0.0,239.96,5.0,18.0
23/1/2007,21:21:00,2.304,0.122,239.61,9.6,17.0
17/5/2008,14:51:00,0.402,0.192,243.03,1.8,2.0
19/11/2009,20:28:00,0.978,0.076,241.95,4.0,0.0
24/3/2010,20:08:00,1.192,0.078,236.51,5.0,2.0
13/5/2007,23:02:00,0.626,0.2,235.45,2.8,1.0
12/11/2010,05:59:00,0.222,0.062,242.38,1.0,0.0
27/12/2009,02:47:00,0.394,0.2,246.29,1.8,1.0
24/7/2007,18:26:00,0.19,0.0,233.88,1.0,0.0
19/3/2009,02:16:00,0.302,0.09,247.51,1.2,0.0
5/5/2010,18:54:00,0.34,0.058,237.39,1.4,0.0
23/4/2007,16:09:00,0.108,0.0,237.32,0.6,0.0
9/9/2009,20:58:00,1.47,0.0,239.76,6.0,2.0
20/12/2006,11:53:00,1.37,0.094,242.28,5.6,19.0
8/5/2008,20:43:00,1.924,0.376,242.49,8.0,20.0
16/8/2010,20:14:00,0.826,0.364,239.05,3.8,3.0
11/4/2010,23:03:00,0.394,0.0,241.01,1.6,1.0
11/12/2008,01:31:00,0.212,0.062,240.25,0.8,0.0
26/2/2007,05:38:00,0.212,0.0,236.93,0.8,0.0
19/11/2010,20:41:00,1.262,0.114,233.04,5.4,0.0
13/8/2008,04:21:00,0.082,0.0,241.66,0.2,1.0
12/3/2010,13:04:00,1.348,0.0,244.52,5.4,19.0
27/9/2007,03:15:00,0.208,0.0,241.62,0.8,0.0
24/4/2008,18:52:00,0.418,0.22,241.53,1.8,1.0
9/11/2010,00:34:00,0.428,0.218,242.86,2.0,2.0
18/5/2009,15:25:00,0.238,0.0,241.33,1.0,1.0
28/6/2008,22:09:00,1.03,0.222,239.01,4.6,2.0
16/10/2010,15:05:00,0.394,0.2,243.06,1.8,1.0
30/9/2008,14:34:00,0.29,0.078,241.31,1.2,1.0
28/8/2008,02:41:00,0.08,0.0,238.84,0.2,1.0
5/5/2010,18:24:00,0.852,0.08,237.73,3.6,1.0
23/6/2008,12:07:00,0.138,0.0,239.46,0.6,1.0
27/9/2009,23:49:00,1.338,0.102,244.0,5.4,19.0
21/12/2008,04:40:00,0.316,0.07,243.36,1.4,2.0
1/8/2007,06:47:00,0.104,0.0,238.05,0.4,0.0
3/11/2010,12:00:00,0.33,0.104,244.08,1.4,2.0
23/4/2008,03:58:00,0.256,0.0,242.04,1.0,0.0
12/11/2007,16:17:00,1.376,0.06,240.99,5.6,18.0
4/1/2007,15:33:00,0.26,0.046,242.36,1.2,0.0
17/4/2008,22:06:00,2.968,0.216,237.73,12.4,18.0
2/3/2009,05:45:00,0.344,0.066,243.44,1.4,0.0
19/5/2010,01:20:00,0.374,0.0,241.15,1.6,0.0
26/1/2007,15:05:00,1.366,0.0,248.59,5.4,19.0
9/2/2009,06:07:00,0.316,0.092,248.07,1.2,1.0
2/2/2008,12:24:00,1.656,0.068,238.61,7.0,18.0
8/2/2009,13:01:00,1.372,0.07,241.45,5.6,18.0
6/7/2009,02:01:00,0.244,0.144,241.84,1.2,1.0
8/7/2007,11:40:00,1.416,0.066,237.56,6.0,19.0
18/2/2008,02:40:00,0.246,0.0,245.98,1.0,0.0
26/4/2009,10:18:00,1.722,0.352,238.03,7.4,18.0
31/3/2008,02:07:00,0.234,0.0,246.12,1.0,0.0
13/2/2008,04:32:00,0.232,0.0,245.11,1.0,0.0
5/6/2010,10:00:00,1.476,0.3,238.53,6.2,20.0
16/11/2010,14:00:00,0.234,0.056,239.79,1.0,0.0
6/3/2010,07:08:00,1.554,0.332,240.62,6.6,19.0
26/12/2007,11:09:00,0.96,0.206,240.84,4.2,2.0
11/1/2008,10:34:00,1.632,0.0,238.02,6.8,17.0
15/6/2008,02:00:00,0.416,0.072,240.63,1.8,2.0
1/10/2009,23:58:00,0.198,0.082,243.55,0.8,1.0
26/9/2007,02:16:00,0.202,0.046,239.35,0.8,0.0
20/5/2009,12:06:00,1.476,0.198,242.72,6.0,19.0
16/3/2008,20:14:00,3.066,0.27,236.64,13.0,19.0
7/12/2009,07:52:00,2.056,0.126,240.14,8.4,18.0
2/2/2008,13:56:00,1.564,0.194,238.4,6.6,19.0
16/3/2007,22:34:00,2.2,0.088,237.87,9.2,18.0
8/5/2010,06:20:00,0.372,0.09,246.59,1.6,0.0
12/1/2008,21:56:00,3.628,0.136,235.9,15.4,17.0
12/2/2009,15:34:00,1.41,0.1,242.78,5.8,18.0
2/4/2010,17:49:00,1.486,0.094,243.88,6.0,19.0
20/4/2008,15:11:00,1.536,0.086,244.63,6.2,19.0
20/12/2006,14:31:00,1.32,0.0,243.26,5.4,18.0
18/4/2008,04:54:00,1.454,0.096,239.96,6.0,18.0
31/10/2007,19:34:00,1.246,0.0,237.89,5.2,18.0
5/5/2007,08:58:00,1.462,0.21,232.75,6.2,17.0
12/6/2009,04:47:00,0.386,0.082,242.05,1.6,0.0
4/7/2007,15:40:00,0.318,0.23,240.55,1.6,1.0
6/3/2009,20:43:00,3.022,0.076,239.04,12.6,20.0
4/2/2008,08:31:00,1.416,0.068,239.71,5.8,18.0
10/3/2008,16:09:00,0.244,0.0,243.84,1.0,0.0
27/8/2010,09:15:00,1.392,0.094,239.79,5.8,18.0
27/12/2009,20:06:00,2.804,0.066,239.92,11.6,19.0
7/5/2010,05:42:00,0.328,0.056,235.35,1.4,0.0
28/1/2009,02:29:00,0.316,0.106,247.68,1.4,2.0
3/8/2008,15:09:00,0.312,0.218,236.53,1.6,1.0
21/7/2009,04:27:00,0.29,0.242,242.24,1.4,1.0
5/3/2010,21:46:00,0.668,0.0,244.99,2.6,0.0
9/12/2009,11:07:00,0.344,0.148,242.62,1.4,0.0
15/10/2007,06:27:00,0.246,0.0,239.22,1.2,0.0
13/4/2010,12:56:00,1.416,0.094,242.94,5.8,19.0
25/1/2009,23:56:00,0.454,0.11,242.72,2.0,0.0
9/12/2008,19:49:00,4.068,0.356,236.74,17.2,37.0
9/2/2010,06:25:00,0.392,0.126,242.38,1.6,0.0
1/5/2007,20:37:00,1.91,0.064,233.39,8.2,17.0
25/5/2008,21:38:00,2.388,0.24,238.21,10.0,2.0
30/8/2007,17:34:00,0.206,0.132,240.63,1.0,0.0
31/10/2009,02:10:00,0.296,0.076,242.96,1.2,1.0
5/2/2010,21:50:00,2.612,0.0,238.52,10.8,20.0
16/9/2007,08:22:00,0.208,0.0,241.18,1.0,0.0
2/3/2010,17:40:00,0.26,0.0,243.01,1.0,0.0
24/10/2007,22:18:00,2.858,0.124,239.48,11.8,18.0
20/4/2009,23:02:00,0.798,0.162,246.27,3.2,1.0
20/9/2008,17:54:00,0.7,0.266,241.89,3.6,9.0
5/1/2008,00:18:00,0.34,0.07,242.9,1.4,0.0
3/8/2009,14:02:00,0.136,0.0,240.22,0.6,0.0
20/10/2010,10:41:00,1.85,0.054,239.2,7.6,19.0
15/6/2010,09:29:00,1.302,0.0,241.06,5.4,19.0
13/9/2009,20:40:00,2.49,0.23,238.58,10.4,19.0
9/5/2009,20:46:00,0.664,0.0,242.44,2.8,1.0
19/12/2008,10:53:00,1.482,0.198,238.49,6.2,19.0
23/9/2010,11:09:00,1.29,0.0,240.68,5.2,18.0
8/11/2009,09:56:00,2.104,0.098,239.47,8.8,20.0
2/1/2009,03:45:00,0.308,0.048,246.03,1.2,0.0
5/6/2007,09:48:00,0.382,0.21,233.74,1.8,0.0
23/1/2010,02:27:00,0.31,0.118,242.31,1.4,1.0
26/7/2008,08:54:00,0.354,0.114,241.24,1.4,0.0
6/1/2010,18:18:00,0.612,0.0,244.99,2.4,1.0
23/12/2009,22:05:00,0.486,0.232,245.62,2.2,0.0
25/10/2007,10:11:00,1.25,0.0,238.37,5.2,17.0
29/11/2008,03:24:00,0.286,0.058,242.65,1.2,0.0
6/6/2007,18:54:00,0.406,0.132,235.43,1.8,0.0
2/4/2010,17:50:00,1.492,0.094,244.53,6.0,19.0
23/1/2007,11:14:00,0.278,0.086,239.73,1.2,0.0
5/2/2009,21:59:00,0.772,0.336,243.84,3.4,1.0
30/12/2007,12:58:00,1.826,0.264,240.57,7.6,18.0
24/7/2008,04:08:00,0.268,0.0,240.14,1.0,1.0
31/12/2008,21:59:00,1.746,0.132,240.85,7.2,0.0
27/3/2010,22:01:00,1.382,0.0,240.44,5.6,3.0
26/9/2009,01:15:00,0.334,0.26,243.68,1.8,2.0
15/2/2007,06:40:00,1.694,0.0,242.57,7.0,18.0
18/7/2007,14:57:00,0.19,0.056,227.29,0.8,0.0
29/3/2009,11:23:00,0.702,0.102,244.28,2.8,0.0
20/1/2009,22:57:00,1.618,0.06,245.98,6.6,21.0
18/12/2009,16:09:00,1.526,0.132,250.95,6.0,21.0
9/1/2009,06:26:00,0.274,0.0,246.75,1.2,0.0
17/4/2007,15:45:00,0.35,0.26,242.38,1.8,2.0
31/3/2009,01:07:00,0.286,0.0,243.26,1.2,0.0
26/7/2008,07:41:00,2.062,0.268,236.01,8.8,30.0
15/4/2010,06:10:00,0.402,0.212,240.58,1.8,2.0
3/10/2008,13:40:00,0.314,0.072,240.29,1.2,1.0
22/6/2008,21:55:00,1.628,0.232,239.75,6.8,19.0
22/3/2010,22:19:00,1.082,0.118,237.1,5.2,6.0
2/10/2010,09:10:00,0.294,0.072,239.31,1.4,1.0
20/6/2009,05:09:00,0.314,0.244,242.99,1.6,1.0
13/12/2007,09:35:00,1.33,0.0,241.19,5.4,19.0
15/7/2009,15:07:00,0.156,0.0,243.97,0.6,0.0
21/1/2010,08:16:00,2.142,0.32,238.28,9.0,19.0
16/4/2009,01:37:00,0.324,0.0,239.75,1.4,0.0
16/4/2008,03:04:00,0.46,0.242,245.39,2.0,2.0
10/6/2008,01:25:00,0.296,0.126,242.52,1.2,0.0
16/4/2010,04:51:00,0.35,0.09,243.49,1.4,1.0
17/6/2009,00:24:00,0.264,0.086,242.03,1.2,1.0
23/4/2010,17:53:00,0.352,0.116,242.2,1.4,0.0
23/9/2009,13:23:00,1.312,0.0,240.63,5.4,19.0
18/8/2008,07:52:00,0.326,0.374,240.56,2.0,2.0
17/2/2010,04:44:00,0.346,0.06,247.14,1.4,1.0
25/7/2009,04:40:00,0.21,0.134,244.39,1.0,2.0
26/5/2007,02:05:00,1.308,0.064,233.6,5.6,17.0
8/1/2008,08:29:00,0.32,0.1,240.36,1.4,0.0
4/5/2009,13:36:00,1.51,0.224,241.61,6.2,19.0
14/3/2007,16:30:00,0.232,0.0,244.4,1.0,0.0
16/6/2009,15:45:00,0.28,0.222,241.59,1.4,2.0
20/11/2009,04:57:00,0.252,0.0,242.86,1.2,0.0
27/9/2008,06:22:00,0.224,0.092,239.78,1.0,1.0
4/2/2010,16:32:00,1.414,0.084,243.5,5.8,20.0
13/2/2010,01:26:00,0.384,0.068,244.36,1.6,1.0
10/7/2010,06:49:00,0.26,0.092,241.93,1.2,1.0
4/5/2010,01:47:00,0.238,0.0,235.81,1.0,1.0
12/10/2009,03:37:00,0.424,0.23,244.1,2.0,1.0
21/1/2007,03:50:00,0.402,0.262,244.02,2.0,1.0
31/10/2008,15:03:00,1.798,0.192,246.47,7.4,19.0
25/11/2007,23:00:00,0.364,0.064,242.76,1.4,2.0
25/8/2007,11:35:00,0.244,0.0,238.87,1.2,0.0
23/3/2009,08:35:00,1.522,0.046,239.94,6.4,17.0
29/7/2007,02:22:00,0.182,0.106,237.27,0.8,0.0
18/8/2009,10:56:00,0.386,0.318,240.53,2.0,1.0
11/9/2009,04:22:00,0.234,0.116,242.4,1.0,0.0
27/2/2008,19:48:00,0.214,0.0,238.28,1.0,0.0
25/12/2008,00:45:00,2.072,0.194,241.51,8.6,18.0
11/6/2009,10:56:00,1.548,0.184,238.08,6.4,18.0
10/11/2010,16:54:00,1.576,0.058,243.8,6.4,21.0
17/8/2009,22:44:00,1.936,0.23,241.06,8.0,18.0
27/10/2007,22:08:00,0.2,0.0,239.31,0.8,0.0
25/1/2009,23:30:00,1.516,0.066,244.03,6.2,18.0
10/11/2008,12:06:00,2.048,0.172,235.96,8.6,17.0
20/1/2010,20:59:00,2.594,0.068,239.48,10.8,19.0
24/7/2008,13:17:00,0.376,0.116,240.68,1.6,0.0
12/3/2009,20:36:00,2.598,0.0,240.16,10.8,18.0
27/6/2010,21:31:00,0.636,0.242,243.31,2.8,1.0
27/4/2010,01:53:00,0.744,0.0,238.96,3.0,0.0
20/10/2008,11:43:00,1.456,0.176,238.52,6.0,18.0
21/1/2007,09:22:00,1.446,0.086,237.92,6.0,18.0
3/1/2008,12:30:00,0.932,0.452,239.3,4.2,2.0
13/6/2009,00:45:00,0.218,0.0,241.18,1.0,0.0
21/6/2010,18:27:00,0.824,0.34,242.78,4.8,6.0
15/11/2007,18:38:00,0.428,0.098,235.93,1.8,1.0
7/7/2008,06:07:00,0.294,0.21,240.92,1.4,2.0
26/6/2007,06:52:00,3.444,0.08,236.88,14.4,0.0
27/2/2007,09:57:00,1.3,0.0,242.12,5.2,18.0
4/11/2009,14:03:00,1.794,0.194,240.92,7.4,20.0
6/4/2009,17:06:00,0.38,0.114,242.98,1.6,0.0
25/11/2009,08:33:00,1.462,0.2,240.57,6.0,18.0
3/4/2007,13:58:00,0.228,0.0,242.41,1.0,0.0
26/11/2010,17:29:00,2.14,0.228,237.08,9.0,17.0
10/9/2008,22:50:00,1.406,0.322,242.93,6.0,7.0
8/2/2009,19:22:00,2.746,0.192,240.54,11.4,17.0
19/2/2008,01:09:00,0.258,0.0,242.75,1.0,0.0
3/11/2008,13:27:00,0.534,0.084,242.88,2.4,0.0
14/6/2007,01:56:00,0.182,0.082,241.24,0.8,0.0
13/12/2008,06:05:00,0.22,0.05,245.64,0.8,0.0
31/12/2009,15:37:00,2.022,0.322,243.09,8.4,30.0
29/9/2010,15:03:00,1.508,0.172,241.59,6.2,20.0
29/7/2007,09:01:00,0.268,0.22,236.58,1.4,0.0
31/10/2009,00:26:00,0.396,0.21,242.2,1.8,1.0
9/3/2008,11:46:00,0.48,0.086,238.06,2.0,1.0
2/2/2007,05:11:00,0.23,0.0,242.21,1.0,0.0
4/1/2009,21:40:00,3.08,0.104,239.89,12.8,18.0
19/1/2008,08:38:00,5.164,0.138,234.85,22.0,73.0
6/4/2007,13:28:00,0.466,0.35,242.67,2.4,1.0
20/4/2008,08:17:00,0.35,0.114,243.01,1.4,1.0
18/8/2010,01:29:00,0.218,0.0,241.18,1.0,0.0
8/2/2008,22:23:00,2.208,0.18,240.23,9.2,0.0
31/7/2010,04:25:00,0.306,0.208,240.68,1.4,2.0
24/11/2007,08:07:00,1.98,0.192,242.0,8.2,18.0
27/6/2010,20:00:00,0.346,0.236,241.19,1.6,0.0
15/6/2007,06:09:00,0.25,0.214,240.58,1.2,0.0
1/1/2009,17:46:00,0.316,0.056,238.05,1.4,0.0
13/5/2010,09:14:00,0.25,0.0,242.28,1.0,1.0
27/1/2007,00:37:00,0.246,0.0,245.95,1.0,0.0
7/2/2008,14:55:00,0.524,0.1,244.4,2.4,0.0
17/6/2009,02:47:00,0.214,0.102,242.84,1.0,1.0
1/4/2007,06:18:00,0.394,0.226,242.3,1.8,1.0
3/5/2010,07:36:00,2.008,0.06,232.81,8.6,17.0
6/7/2008,17:13:00,0.614,0.276,241.08,2.8,4.0
20/11/2010,17:09:00,1.37,0.086,234.31,5.8,17.0
21/10/2010,18:41:00,0.614,0.078,242.32,2.6,1.0
9/8/2008,04:51:00,0.25,0.254,240.36,1.4,1.0
9/10/2008,07:13:00,2.106,0.256,236.7,8.8,18.0
7/3/2007,00:39:00,0.284,0.07,243.68,1.2,0.0
11/9/2009,09:34:00,1.646,0.188,241.27,6.8,20.0
13/9/2008,18:10:00,0.304,0.102,240.67,1.4,1.0
30/4/2007,14:27:00,0.232,0.08,235.37,1.0,0.0
5/5/2008,13:23:00,0.414,0.212,239.34,1.8,1.0
15/6/2009,07:42:00,1.564,0.096,238.62,6.4,18.0
27/2/2009,01:38:00,0.414,0.052,239.48,1.6,0.0
19/8/2008,18:49:00,0.08,0.0,241.05,0.2,1.0
16/2/2008,18:29:00,4.07,0.178,234.2,17.4,19.0
14/6/2007,15:25:00,0.362,0.348,239.58,2.0,1.0
21/3/2010,09:52:00,0.218,0.0,241.18,1.0,0.0
6/4/2008,13:16:00,1.444,0.0,242.92,5.8,20.0
12/12/2009,08:05:00,2.614,0.16,243.44,10.6,18.0
23/11/2008,00:57:00,0.826,0.0,241.05,3.6,0.0
29/11/2009,13:57:00,2.7,0.372,242.71,11.2,32.0
17/6/2009,22:17:00,1.736,0.124,239.89,7.2,13.0
21/7/2009,02:01:00,0.398,0.38,242.92,2.2,3.0
14/9/2008,21:59:00,1.2,0.1,237.08,5.2,1.0
28/8/2008,15:01:00,0.082,0.0,243.24,0.2,1.0
1/7/2010,19:41:00,1.134,0.334,239.31,4.8,12.0
18/1/2010,19:53:00,0.65,0.0,238.24,2.6,1.0
25/4/2010,13:10:00,1.912,0.092,236.99,8.0,18.0
19/5/2010,00:15:00,0.44,0.05,243.69,1.8,1.0
25/2/2010,19:14:00,1.242,0.142,239.89,5.2,3.0
16/5/2010,04:03:00,0.3,0.0,244.08,1.4,1.0
4/4/2009,17:02:00,1.758,0.106,242.88,7.2,18.0
4/10/2007,04:13:00,1.346,0.0,240.16,5.6,18.0
2/7/2008,12:37:00,0.308,0.2,239.43,1.4,1.0
28/8/2009,21:15:00,1.886,0.0,239.99,7.8,1.0
4/9/2009,04:27:00,0.192,0.0,244.69,0.8,1.0
30/1/2008,14:54:00,0.51,0.234,244.7,2.4,1.0
24/6/2010,05:52:00,0.268,0.104,240.36,1.2,2.0
15/5/2010,19:27:00,1.83,0.288,241.07,7.6,18.0
22/3/2010,14:00:00,1.504,0.238,242.86,6.2,20.0
22/12/2007,21:32:00,2.89,0.084,239.66,12.0,18.0
6/12/2008,19:12:00,2.932,0.09,235.78,12.6,3.0
21/7/2010,18:22:00,0.334,0.224,242.44,1.6,1.0
16/10/2008,00:45:00,0.406,0.104,242.48,1.8,1.0
14/5/2010,02:18:00,0.294,0.0,246.17,1.2,1.0
2/8/2007,07:44:00,0.266,0.22,235.66,1.4,0.0
19/3/2010,11:13:00,1.388,0.114,239.74,5.8,18.0
22/8/2010,09:41:00,0.218,0.0,241.18,1.0,0.0
26/8/2008,05:58:00,0.082,0.0,241.11,0.2,0.0
15/11/2007,13:04:00,0.292,0.074,240.87,1.2,0.0
14/4/2009,09:37:00,1.472,0.124,240.05,6.0,18.0
19/2/2010,12:30:00,1.418,0.07,240.96,5.8,18.0
23/8/2008,21:11:00,0.08,0.0,241.29,0.2,1.0
16/1/2010,05:34:00,1.414,0.08,243.93,5.8,19.0
12/4/2007,10:51:00,0.22,0.0,242.69,1.0,0.0
23/5/2007,13:07:00,0.676,0.288,234.28,3.2,3.0
3/8/2010,07:23:00,0.262,0.122,241.24,1.2,1.0
17/2/2008,16:01:00,0.366,0.058,245.47,1.6,0.0
19/12/2007,00:21:00,2.426,0.058,241.78,10.0,18.0
3/7/2008,17:52:00,0.318,0.236,242.91,1.6,1.0
27/4/2008,01:07:00,1.174,0.098,240.02,4.8,1.0
1/5/2010,13:34:00,0.456,0.0,242.31,1.8,0.0
13/3/2010,20:16:00,3.292,0.148,240.49,13.8,49.0
25/10/2008,07:56:00,3.206,0.0,237.31,13.6,17.0
11/8/2009,22:20:00,1.134,0.506,242.78,5.0,1.0
21/3/2010,18:55:00,0.61,0.0,241.03,2.6,0.0
28/5/2007,10:54:00,1.404,0.142,232.36,6.0,17.0
2/11/2007,21:55:00,1.318,0.074,236.76,5.4,19.0
27/7/2007,04:50:00,0.218,0.1,237.41,1.0,0.0
22/7/2010,15:57:00,0.246,0.104,241.35,1.0,1.0
17/10/2007,15:34:00,0.274,0.0,240.76,1.2,0.0
10/10/2009,12:51:00,0.538,0.204,238.95,2.4,1.0
10/8/2009,21:15:00,1.462,0.39,241.73,6.2,6.0
26/6/2009,20:29:00,0.52,0.222,241.94,2.4,1.0
15/6/2008,13:05:00,1.552,0.286,238.7,6.6,21.0
13/9/2008,03:43:00,0.32,0.214,240.76,1.6,1.0
16/9/2010,03:42:00,1.234,0.0,240.14,5.0,18.0
11/11/2010,07:22:00,0.99,0.378,242.58,4.4,12.0
1/11/2010,02:05:00,1.424,0.216,248.63,5.8,1.0
28/5/2008,10:32:00,0.276,0.146,244.25,1.2,0.0
7/11/2009,06:36:00,0.328,0.126,244.18,1.4,0.0
19/1/2009,01:38:00,0.326,0.092,244.21,1.4,0.0
8/2/2007,02:26:00,0.298,0.106,244.27,1.2,0.0
5/6/2009,23:26:00,0.37,0.23,242.56,1.8,0.0
1/6/2009,23:20:00,0.638,0.1,244.23,3.0,7.0
6/6/2007,13:29:00,0.364,0.206,235.29,1.8,1.0
16/3/2009,23:10:00,0.346,0.078,246.19,1.4,1.0
12/1/2010,20:58:00,0.218,0.0,241.18,1.0,0.0
27/4/2008,03:29:00,0.426,0.232,240.54,2.0,3.0
13/12/2007,03:45:00,0.33,0.124,243.8,1.4,0.0
26/3/2010,08:45:00,1.788,0.084,240.69,7.4,20.0
3/4/2007,19:30:00,7.198,0.3,230.54,31.4,76.0
19/4/2009,12:31:00,1.358,0.0,241.06,5.6,19.0
14/6/2008,15:53:00,1.976,0.19,238.79,8.2,30.0
27/5/2008,09:49:00,1.414,0.0,235.71,6.0,18.0
3/2/2007,08:08:00,1.742,0.252,241.87,8.2,1.0
4/1/2010,14:35:00,0.462,0.246,249.5,2.0,3.0
25/9/2007,18:25:00,0.598,0.0,236.53,2.4,0.0
26/7/2009,08:27:00,0.22,0.13,241.5,1.0,1.0
26/3/2010,13:55:00,0.252,0.0,242.68,1.0,1.0
5/8/2008,01:13:00,0.262,0.094,238.82,1.2,1.0
1/11/2007,06:48:00,1.394,0.062,240.33,5.8,19.0
2/5/2008,00:40:00,0.354,0.122,244.63,1.4,1.0
23/3/2010,16:12:00,0.44,0.224,242.6,2.0,3.0
27/3/2010,21:07:00,1.182,0.168,243.26,4.8,2.0
25/6/2010,12:02:00,2.284,0.0,241.24,10.4,19.0
17/10/2008,17:44:00,0.456,0.11,242.92,2.0,1.0
9/11/2009,23:41:00,0.314,0.112,244.54,1.4,1.0
17/10/2009,11:55:00,1.4,0.074,238.03,5.8,18.0
30/12/2006,00:25:00,0.348,0.196,242.27,1.6,0.0
5/5/2007,13:08:00,0.288,0.0,237.18,1.4,0.0
16/8/2009,06:14:00,0.392,0.396,245.03,2.2,2.0
14/12/2009,00:42:00,0.34,0.138,250.45,1.4,2.0
2/1/2010,23:35:00,0.45,0.096,246.36,1.8,1.0
15/7/2010,18:46:00,1.114,0.154,239.66,4.8,8.0
28/9/2008,16:50:00,1.428,0.0,243.88,5.8,18.0
8/2/2007,05:32:00,0.52,0.0,239.34,2.2,0.0
11/3/2007,00:08:00,2.24,0.064,235.31,9.4,0.0
13/11/2008,16:27:00,0.446,0.196,244.43,2.0,0.0
30/11/2007,00:51:00,0.7,0.074,243.56,3.0,0.0
20/11/2008,22:28:00,1.85,0.17,239.55,7.6,0.0
23/6/2008,05:12:00,1.286,0.09,239.66,5.2,21.0
22/6/2009,14:15:00,1.198,0.0,240.05,5.0,18.0
5/1/2008,21:16:00,1.602,0.0,237.88,6.8,18.0
26/10/2010,12:20:00,1.476,0.088,247.03,6.0,21.0
18/9/2010,14:52:00,1.564,0.198,239.43,6.6,20.0
29/4/2009,11:33:00,1.798,0.182,241.27,7.4,19.0
1/5/2007,10:04:00,1.884,0.158,232.44,8.8,16.0
21/12/2008,15:13:00,1.364,0.046,246.63,5.4,19.0
28/6/2008,06:07:00,0.924,0.208,239.21,4.0,12.0
